year,owner,severity,harvest_area,analysis_area,harvest_rate
2000,Federal,High,487.00763971492984,9900.05787484545,0.04919240330426174
2000,Other,Very low,160.63705628590307,1106.657623081988,0.14515515271881166
2000,Other,Low,35.82019557073855,402.70992308572215,0.08894788411537041
2000,Other,Moderate,168.98767654019224,2654.662663073443,0.06365693046081655
2000,Other,High,88.05335519409181,1887.0107703694664,0.04666287897066504
2000,Private,Very low,111.1274592552993,1011.2809219540585,0.10988782329698464
2000,Private,Low,45.123017134052354,337.4871623892272,0.13370291425192507
2000,Private,Moderate,327.6410855654728,2211.8382755910598,0.14813066994146248
2000,Private,High,620.7717453787532,3472.2004623238117,0.17878338307785785
2001,Federal,Very low,48.0196733092783,5730.696983745332,0.008379377490291723
2001,Federal,Low,36.523433879681754,2599.4407485512165,0.014050496784755676
2001,Federal,Moderate,358.4297214881807,13358.141751026851,0.026832304086055078
2001,Federal,High,1543.008573060518,25402.12759998497,0.060743280931374856
2001,Other,Very low,62.585486726505046,563.532439176193,0.11105924411023513
2001,Other,Low,18.57171528272442,169.15740275031595,0.10978955091984427
2001,Other,Moderate,141.68512766151576,1103.9002487657735,0.12834957490038454
2001,Other,High,249.54386445077938,1859.4913125394694,0.13420007007722043
2001,Private,Very low,91.11422240545535,1444.653438961756,0.06306995155248954
2001,Private,Low,80.56851765072095,675.3391976153923,0.11930081644188074
2001,Private,Moderate,681.4963644125546,4190.695894655881,0.1626212880971922
2001,Private,High,1315.3499133773266,7248.112146657859,0.18147482913655538
2002,Federal,Very low,116.63623369121476,36602.835787459066,0.0031865354468294197
2002,Federal,Low,80.52709046690698,8053.271530581296,0.009999301546100287
2002,Federal,Moderate,698.0255488511987,34291.21582737696,0.02035581218132016
2002,Federal,High,3338.3208187698906,54728.989162290076,0.06099730453399447
2002,Other,Very low,6.235872236328126,90.73856708711511,0.06872350353892265
2002,Other,Low,0.1406312072753906,29.829846655943626,0.004714446202068213
2002,Other,Moderate,1.8282448181152344,280.75350565003646,0.006511921601414194
2002,Other,High,32.36928499145508,665.6931045913277,0.04862493657843541
2002,Private,Very low,364.6465435479617,2377.546960946907,0.153370911085068
2002,Private,Low,211.74357315070657,1065.8963657507566,0.19865305854717544
2002,Private,Moderate,1098.5410168745452,5959.398200411593,0.18433757569659853
2002,Private,High,1294.4620498135914,8672.852516073333,0.14925447508931744
2003,Federal,Very low,23.19882795309628,4519.326220162738,0.005133249255076105
2003,Federal,Low,5.750129130500345,1129.6755939239383,0.005090071133188971
2003,Federal,Moderate,92.75793477658739,4577.154225995351,0.020265416063496567
2003,Federal,High,737.2316532323501,7446.215471645533,0.09900756378050794
2003,Other,Very low,20.94131915424422,83.4384644216739,0.250979201251989
2003,Other,Low,12.20358738128064,44.46929261283126,0.2744272882307867
2003,Other,Moderate,52.08868493700215,232.4988629684628,0.22403845021843266
2003,Other,High,14.387950740464154,171.40746875380574,0.0839400455830178
2003,Private,Very low,0.1649849701526118,80.37348311966241,0.002052728882073921
2003,Private,Low,0.0,18.354826298469096,0.0
2003,Private,Moderate,0.0,109.77359519550399,0.0
2003,Private,High,0.0,225.11515667679132,0.0
2004,Federal,Very low,53.95635468067842,4236.9978275782005,0.012734572184456136
2004,Federal,Low,32.74827266333487,1367.2165786788637,0.023952512845462574
2004,Federal,Moderate,303.0345815911267,7333.713066108134,0.0413207578288772
2004,Federal,High,727.7276377533319,10538.238946085205,0.06905590597029228
2004,Other,Very low,1.8416570434570312,140.70672251512724,0.013088621570721586
2004,Other,Low,1.332332781982422,119.97046173756318,0.011105506827980007
2004,Other,Moderate,92.05017048339843,1283.6310316870838,0.07171077062730118
2004,Other,High,297.20587365722656,1979.27403725909,0.15015903208067083
2004,Private,Very low,212.26332931087717,1038.5678573350147,0.20438079978283655
2004,Private,Low,69.5680537097886,324.72107255131743,0.21423941835125093
2004,Private,Moderate,391.8953159551643,1867.1540970455153,0.20988911229944998
2004,Private,High,386.992603729655,3266.5236806320368,0.11847230927001152
2005,Federal,Very low,264.5302401623296,3456.2179335184487,0.0765374884485471
2005,Federal,Low,74.39255249317843,1032.73018238073,0.07203483907256679
2005,Federal,Moderate,168.28748637017947,4810.508499903182,0.03498330506506048
2005,Federal,High,100.5478881585095,5211.578426768177,0.019293173761343856
2005,Other,Very low,9.13643723754883,46.92417432200712,0.19470640388580907
2005,Other,Low,4.152930444335937,19.37535938136681,0.21434082138005608
2005,Other,Moderate,23.68296382446289,100.73876920769189,0.2350928446985094
2005,Other,High,28.88813802490235,258.84110972302005,0.11160567985438977
2005,Private,Very low,100.35137170529833,784.2153467232499,0.12796404982968587
2005,Private,Low,60.59965774842505,322.6837699975106,0.18779890215393405
2005,Private,Moderate,418.8262523802035,2224.562322836818,0.18827355299540707
2005,Private,High,553.9983703496239,4668.978436074769,0.11865515721151473
2006,Federal,Very low,177.68006376007682,21662.620851665535,0.008202149914211134
